Id,SalePrice
1570,123711.8138679839
1571,127965.71703780431
1572,145616.64760890423
1573,234901.77764424766
1574,117491.72301443032
1575,206960.67054374807
1576,208133.8792437453
1577,203733.40415109103
1578,155358.76262792837
1579,143183.5091046718
1580,189238.1147459851
1581,133218.85145125742
1582,129433.71547445472
1583,317106.48297379405
1584,234052.33127742098
1585,142156.6404581789
1586,77410.18144959389
1587,106630.55643581194
1588,150367.03906145983
1589,103075.4889033523
1590,134874.36021447714
1591,107843.12922044391
1592,118876.13270470573
1593,118793.95977561105
1594,120338.99970444609
1595,116853.36695757274
1596,237856.81116618225
1597,158506.56430833996
1598,182141.19710115145
1599,194456.54724089295
1600,186927.64846424814
1601,77723.46486672778
1602,108223.11155159163
1603,92149.42601713166
1604,285968.8520967203
1605,248708.26446363714
1606,168679.81515143887
1607,150589.60052789465
1608,217019.2883125558
1609,198575.8878364255
1610,162790.92784154724
1611,149290.4389699611
1612,168245.7822724279
1613,159276.7450543552
1614,119667.78709432256
1615,84895.21687977744
1616,81160.07326332391
1617,87460.86626301962
1618,128225.36340568708
1619,130913.22479518212
1620,156523.17499888013
1621,138057.7757134702
1622,151610.80878745546
1623,279090.97649605107
1624,202579.02530516055
1625,130195.34626787658
1626,172015.65620929695
1627,184026.82047417955
1628,283109.74252761155
1629,175303.13763539965
1630,328524.37329171866
1631,216835.12414866773
1632,245005.0664824787
1633,171763.41736660118
1634,180216.70006081366
1635,179889.35648059158
1636,158004.22110033038
1637,180795.34966495167
1638,217171.35736040384
1639,180393.1775335235
1640,255169.68981993778
1641,183388.3710450799
1642,226215.86531326163
1643,226534.02276505134
1644,223580.9128525556
1645,178357.07565913204
1646,152878.23285469328
1647,161091.58885166212
1648,143623.35307693822
1649,138804.07815484377
1650,123046.90805804722
1651,120640.89793513357
1652,92529.01959156121
1653,96624.53076554762
1654,157162.94477953302
1655,157520.40397177992
1656,152561.70533920208
1657,156368.198527808
1658,154464.6000674689
1659,144931.5845856721
1660,143944.5498118666
1661,451928.8233799631
1662,377288.599791411
1663,364003.19934593287
1664,442390.7293980225
1665,311373.166629251
1666,324191.934393905
1667,357081.62924642046
1668,320844.7690234251
1669,304930.15357651724
1670,329422.5157070813
1671,265508.38023021456
1672,459277.46982981014
1673,299586.09740275115
1674,258685.3726544113
1675,183941.02860017805
1676,188779.52202339907
1677,213739.45525106473
1678,461576.8953501865
1679,371398.073666484
1680,305024.55945367453
1681,260810.704404034
1682,315093.09144023486
1683,186378.60624203726
1684,171380.58946719964
1685,172320.46510501596
1686,169090.29270086475
1687,169324.7711717176
1688,185592.5319220192
1689,188756.9090353046
1690,183598.78791068567
1691,173232.44027259966
1692,257385.4627025652
1693,170328.01904984826
1694,186521.11754204874
1695,170031.85566638445
1696,263526.4857372921
1697,168797.3651682895
1698,335424.69630649925
1699,321774.2056542749
1700,233011.21136223816
1701,255399.85593968898
1702,255125.24677821127
1703,250631.60359674654
1704,283399.70846118085
1705,220982.87408049725
1706,436439.1846246004
1707,218814.33965680288
1708,213035.2619240089
1709,275526.4100663002
1710,210967.3200481499
1711,260140.65379859856
1712,225951.85643153774
1713,254787.00487512405
1714,220113.80954576904
1715,199314.77629472187
1716,176761.0279166239
1717,169732.89786193016
1718,126046.06293102373
1719,206091.19791161027
1720,246684.09452015237
1721,172943.92938413078
1722,121044.62757378914
1723,156437.6959682796
1724,208921.8934655679
1725,226107.6027031603
1726,183444.86710703233
1727,169063.76660621958
1728,184703.37147050194
1729,164359.47484565905
1730,171477.87788457435
1731,122764.93669481688
1732,132022.32894173195
1733,125797.8708899672
1734,129638.31410840954
1735,132503.06611789955
1736,113530.71108004822
1737,327539.052594628
1738,210624.71422681364
1739,276861.5185014615
1740,181511.2008159318
1741,171642.0074837098
1742,173620.1008753893
1743,172091.13539534312
1744,305763.5960509102
1745,236454.41580514316
1746,247028.78504834176
1747,226825.3684770646
1748,204199.1876514343
1749,163671.0203730745
1750,144553.4167293488
1751,225480.7139739721
1752,124443.6788010506
1753,144094.28375346467
1754,221422.8587504446
1755,166182.416257453
1756,122788.51108269072
1757,123611.12499049302
1758,144329.29009293197
1759,163598.54341985282
1760,159149.33084814
1761,155632.6925361426
1762,176500.83557585598
1763,170463.48381857944
1764,119575.23208659019
1765,166907.7095083158
1766,170696.7421159639
1767,195469.19366232542
1768,140697.54962250657
1769,172709.64700196782
1770,140740.63274622703
1771,136952.1100034899
1772,138435.35956120296
1773,136912.9697442668
1774,132223.67273177276
1775,134984.14293108459
1776,117298.50139209266
1777,120915.90045393152
1778,128480.25298542375
1779,124117.23940436232
1780,171621.56219581128
1781,128039.45127858578
1782,102808.07001405042
1783,129291.45617152896
1784,96726.61768587238
1785,119919.45095352086
1786,142843.38956490895
1787,166151.06956871212
1788,61029.16700736869
1789,95589.59930919597
1790,85616.18658837465
1791,164368.69215237614
1792,154331.0667327621
1793,131652.1218025643
1794,141090.16352167126
1795,138206.2702131282
1796,125954.27312841646
1797,116164.56608106941
1798,124882.97505638047
1799,115626.62959949017
1800,132970.42040852248
1801,128175.19241542646
1802,158320.47876810588
1803,154067.48496942272
1804,141218.24811791428
1805,136423.26368763603
1806,111819.45614995268
1807,133108.15601622328
1808,122408.75870562617
1809,126510.41544201925
1810,143016.4634277796
1811,103858.602816037
1812,118887.934720228
1813,118542.44332042945
1814,103154.46865515393
1815,67859.1368685724
1816,99646.69734168919
1817,120182.65331561964
1818,129329.45634606236
1819,111751.75767284248
1820,74260.7472607783
1821,114998.16965914425
1822,143160.24901451133
1823,58752.3733483855
1824,128717.2119999884
1825,130305.44950454071
1826,104912.12703928837
1827,110439.92873065923
1828,132740.61716474543
1829,111967.23902022946
1830,131935.44729717067
1831,162606.7597492653
1832,115085.2532704744
1833,135272.54116056635
1834,122763.0819961678
1835,175276.67966745317
1836,119208.12456435729
1837,105721.64487789004
1838,125271.88498096411
1839,93548.21213921715
1840,155202.02658682692
1841,153181.72000016572
1842,89557.37808164839
1843,135453.68813826452
1844,139409.75826663038
1845,147778.7626127958
1846,151480.8641269373
1847,149177.71575923753
1848,61526.084625715615
1849,130035.82594622218
1850,129707.26140113115
1851,144938.44850618267
1852,128397.6699630797
1853,132645.56753493004
1854,179043.74784008527
1855,150749.29425472382
1856,220462.19059562017
1857,161956.33169778204
1858,138931.92923737675
1859,124417.76539167266
1860,154568.2397790566
1861,124705.58523230323
1862,290026.08022433094
1863,282776.18210898153
1864,282776.18210898153
1865,321758.4138996759
1866,329791.05147630646
1867,235017.10410115658
1868,302175.0970042515
1869,197157.19503465501
1870,228813.65272871396
1871,257604.03760981062
1872,170642.76261418307
1873,226146.69104629333
1874,137606.24113234
1875,204848.58831857884
1876,192311.5056287468
1877,202266.2301956926
1878,209661.51313797713
1879,133190.19930918474
1880,134184.42133931274
1881,240845.5701868908
1882,258824.2257261092
1883,200393.81649714243
1884,219558.47812030782
1885,250439.54677136333
1886,301037.02766185545
1887,203453.5920247762
1888,268926.43712204177
1889,166998.27297973522
1890,130940.27474578613
1891,142182.13512691864
1892,112175.03849317112
1893,132411.67038012727
1894,128864.58607259076
1895,147827.17935412758
1896,129470.2204129807
1897,115247.26249222254
1898,104976.15641208227
1899,122262.12934484826
1900,153504.10225527504
1901,167100.6009105738
1902,130403.9429984205
1903,216675.53267890206
1904,135979.73572621902
1905,173867.01041706372
1906,148925.75883344954
1907,197736.12535090276
1908,106837.01387353589
1909,126656.37507050292
1910,119547.19404148351
1911,187309.82683285864
1912,254209.98937858886
1913,139906.93665792714
1914,58659.23720384194
1915,324148.9494295211
1916,74612.77782394072
1917,260927.17212647013
1918,134925.35345851834
1919,163729.2233038458
1920,154253.2092271803
1921,381529.94691461546
1922,325014.89650575625
1923,202445.72650647277
1924,236031.6844425895
1925,228843.47203263442
1926,367496.4239446492
1927,140849.2751017655
1928,161103.68298129732
1929,120969.24479001769
1930,128563.3008942636
1931,140529.0653226928
1932,138706.6953518633
1933,168472.69913406283
1934,177609.44127392978
1935,176010.0010552997
1936,189389.57015270193
1937,179059.49961643395
1938,165723.6145203415
1939,244066.60408735636
1940,192591.60665968846
1941,176878.4354871311
1942,189088.54038827532
1943,195382.45307359108
1944,306525.91662404715
1945,359931.7418597235
1946,158566.8620761135
1947,306367.3002627614
1948,163375.24052831318
1949,238375.6619960254
1950,183016.7139224561
1951,271879.08735299204
1952,237588.23454633064
1953,161578.05416249752
1954,212724.694589973
1955,131554.24659672956
1956,284184.9303918143
1957,163753.09216296344
1958,301550.9712365228
1959,144187.2169667129
1960,116813.99707671333
1961,122197.80643854773
1962,94233.14064160256
1963,102078.9706695331
1964,113061.14080041097
1965,154873.56589539562
1966,155974.22352205854
1967,288700.33990193537
1968,379898.38848383084
1969,368853.2202991346
1970,427384.2608849371
1971,407363.4108363025
1972,356199.47749448905
1973,265367.28974345647
1974,316489.2058571463
1975,441719.37309753906
1976,277546.76828302763
1977,357501.1366343922
1978,356967.6806989143
1979,321500.0709176126
1980,195664.96476565642
1981,334779.5069308706
1982,225839.549039809
1983,210290.84408029506
1984,164811.44079133053
1985,205695.80132181838
1986,209815.63827376397
1987,182194.52655286872
1988,178498.66401849018
1989,186983.55610463038
1990,221023.0008473109
1991,215720.5330703384
1992,220634.11360846955
1993,173460.57824402928
1994,238481.66821369427
1995,182212.9713002364
1996,258379.74739644112
1997,330054.5215987663
1998,341330.3231095691
1999,248479.3842924912
2000,294266.8108005072
2001,269995.2217590228
2002,241141.69374331142
2003,252747.3669899886
2004,253596.9116404822
2005,211977.63126699618
2006,213570.71857758143
2007,245480.6011670624
2008,210615.49702090764
2009,188514.18966693018
2010,195131.5896775237
2011,134259.7198007156
2012,179053.00456601754
2013,181611.32829103267
2014,188396.46732490681
2015,197719.82244685435
2016,188749.80115758532
2017,203478.69928412273
2018,121482.83442222215
2019,134974.50812288627
2020,121454.63900359347
2021,117432.70068653644
2022,175638.17002600152
2023,154476.8024896311
2024,217724.55553738566
2025,332366.4100251086
2026,185534.00807141716
2027,144730.1322687441
2028,157247.40857418763
2029,175475.14980626063
2030,271514.5962866231
2031,231725.9591856225
2032,255222.34634423247
2033,260689.35531054478
2034,163400.4712935193
2035,213778.4274592168
2036,194361.25296049844
2037,192321.16583943288
2038,294496.93125905725
2039,203212.0299703982
2040,397613.34663874615
2041,265424.8874097183
2042,209410.86162505663
2043,167963.48360735955
2044,168353.75163944112
2045,219739.09030778913
2046,129871.48539524944
2047,151611.882210076
2048,133441.17814422186
2049,135176.37182183212
2050,182673.26850335445
2051,112402.73098120133
2052,134906.7204632718
2053,146845.48920336267
2054,82257.35107493734
2055,159788.68852070108
2056,131035.1985721393
2057,125879.99493210416
2058,208820.67774760627
2059,131613.01887458228
2060,159850.99275184688
2061,176701.25860242694
2062,141790.22305405416
2063,114216.02802935646
2064,138693.32773234116
2065,115047.77790841377
2066,171009.5048212179
2067,127767.91611314373
2068,135428.10579005326
2069,86142.00762299057
2070,112024.03796323946
2071,91572.34701978957
2072,139209.77631639206
2073,138361.93946815957
2074,185299.14746326525
2075,145886.58123303115
2076,122819.7236055925
2077,152229.7182709397
2078,129080.58024862915
2079,131382.6754359189
2080,115178.89062301764
2081,118985.65763037957
2082,129863.65868720779
2083,145188.83184411612
2084,112419.19159017877
2085,135476.44327904654
2086,115186.59214531675
2087,120651.2306483581
2088,110378.1098303527
2089,87602.18956900299
2090,127227.080593057
2091,118730.27552786628
2092,122526.81855376928
2093,135620.8439545712
2094,150134.16713338555
2095,143075.38605951314
2096,96676.28740009526
2097,94334.42828263134
2098,142421.53749312856
2099,62674.15369791203
2100,108757.82423626671
2101,121310.57092203076
2102,147383.77849385265
2103,106880.8438882038
2104,125127.92838775234
2105,124341.85086252546
2106,75445.25164652398
2107,219990.4257515884
2108,117424.24066202957
2109,114877.22635194381
2110,128270.7144779954
2111,147438.3948913171
2112,131505.47271056919
2113,114931.61188170122
2114,107633.2080367598
2115,145730.3873113334
2116,109873.89386025051
2117,137554.5276910243
2118,118738.13343841895
2119,104615.05265900308
2120,103711.2009557172
2121,91539.9100972613
2122,94941.47576559373
2123,89633.8457655584
2124,186737.37935451086
2125,127399.11215731123
2126,160644.57453543044
2127,138560.7268338863
2128,118774.6723970242
2129,99572.0523626911
2130,134682.97818678012
2131,144669.6732814134
2132,116218.95659929221
2133,115285.88815623573
2134,117085.3141008157
2135,102929.9231810887
2136,81639.00975032702
2137,110940.14038908704
2138,131964.5444430504
2139,150574.55110406116
2140,136402.87062674423
2141,138048.732529388
2142,140190.98605845677
2143,138543.8897958076
2144,115717.35669924942
2145,136106.49714752808
2146,145043.67699617232
2147,162628.7992269805
2148,129737.00071435398
2149,131839.1124736168
2150,232867.64341755278
2151,144894.51644215742
2152,162683.0116719596
2153,153117.52214389184
2154,104926.99774905574
2155,128202.45861188529
2156,209016.18869276842
2157,237977.19687014844
2158,224771.549490392
2159,217776.011342444
2160,173601.02897639113
2161,250988.84790699443
2162,408483.4513622349
2163,340937.4631239822
2164,250348.88631001252
2165,177565.50745024646
2166,143056.6009997773
2167,202720.16247244246
2168,204156.69358091554
2169,195424.13426498987
2170,215026.789674141
2171,145324.19286104885
2172,133426.64438330202
2173,156427.29061925752
2174,237864.81684365912
2175,295969.57943562965
2176,316014.46695131966
2177,254438.55682934265
2178,213398.3248968707
2179,147107.5227738791
2180,170199.50294493584
2181,191458.5236375861
2182,227664.71644137937
2183,198233.39887723647
2184,139891.46164451557
2185,128755.80220064984
2186,149721.57225847547
2187,141574.958893964
2188,153121.13580314055
2189,184620.67590610826
2190,80603.2140566752
2191,86222.77850448796
2192,85843.30885940761
2193,94071.62444458439
2194,102095.53229470938
2195,111988.81392566333
2196,111185.50095137118
2197,112338.07298075705
2198,165269.64232572328
2199,157437.80636900157
2200,129545.29148804981
2201,130778.32564094878
2202,193479.65470297495
2203,165993.0435829945
2204,163499.69437556996
2205,118032.29196900819
2206,120311.72755509132
2207,224173.08872341423
2208,228807.1565088359
2209,192919.16493767872
2210,115611.71902931205
2211,111695.67896700162
2212,106756.6377130492
2213,102758.14705474608
2214,132235.06786364716
2215,102069.72139402166
2216,145669.2300758759
2217,73988.55916706582
2218,89244.38565966097
2219,63674.79094864975
2220,68943.19751689881
2221,324874.69992969645
2222,261582.138402052
2223,268986.8383033472
2224,223429.48754411313
2225,140450.29562568813
2226,183701.165372001
2227,192498.71856109632
2228,276791.54531183664
2229,233967.9517948563
2230,161175.14572736985
2231,214988.56862321228
2232,175050.33123957686
2233,171965.87541045572
2234,240457.78364195168
2235,196703.83824017094
2236,266682.9378580848
2237,362798.10138370877
2238,212347.69524717174
2239,111659.1545841491
2240,162763.40355294835
2241,138080.219044448
2242,137158.3011782064
2243,133121.57039798753
2244,99812.79406116968
2245,94370.1099707889
2246,148242.42968005533
2247,98497.72182121419
2248,123776.96941834028
2249,127504.40485583116
2250,134224.78066571621
2251,117626.71999001049
2252,179227.31378244288
2253,160034.12667512064
2254,180163.6310162506
2255,192257.26012910806
2256,182569.35482013714
2257,188113.3355865073
2258,174293.28381191278
2259,178158.0970850794
2260,145149.02582305693
2261,186207.5355211197
2262,206898.85402180746
2263,331083.9423699899
2264,408917.4938208464
2265,155361.32263976222
2266,287564.1896448264
2267,359809.2026184704
2268,366527.02516283136
2269,161470.1720579265
2270,182454.9507442312
2271,244938.9982472866
2272,208311.823261109
2273,164602.03684400118
2274,175905.00247027655
2275,161504.4397108342
2276,169126.96784186387
2277,183801.93408464163
2278,149483.99873424773
2279,122119.12330505277
2280,114159.00807195467
2281,175111.35530942975
2282,175732.18582747623
2283,99550.55247796924
2284,112681.27866260371
2285,150761.17901841094
2286,130698.48146188898
2287,333349.92077862716
2288,275384.05258553347
2289,361249.3911887994
2290,422894.3374331727
2291,296045.9737586773
2292,394660.902246593
2293,452393.26468433696
2294,370515.41807067953
2295,421510.9352436052
2296,270923.9189097864
2297,304984.25757549814
2298,326170.4323865635
2299,353177.41110753117
2300,316612.3683087147
2301,271931.47266344575
2302,238536.60018565485
2303,241518.34719556308
2304,245855.05286230656
2305,179790.29026314683
2306,180607.72711488552
2307,180348.53404852006
2308,222023.83065631095
2309,277831.51092187705
2310,214598.13345224212
2311,197173.9059211346
2312,170490.98850121486
2313,173818.93463357232
2314,175512.4997939976
2315,171701.02679008865
2316,181053.42782956015
2317,178745.01181659562
2318,171328.68383267324
2319,173290.89202423664
2320,177134.4323022619
2321,246865.05156614544
2322,171315.20546058426
2323,188584.3419475164
2324,165353.15023590438
2325,220689.99423181027
2326,166063.05522490534
2327,214808.02755540502
2328,216851.9632435384
2329,182974.6941464041
2330,179132.4759526289
2331,352285.7977434707
2332,384289.85257557675
2333,310265.4613210201
2334,263486.88878675556
2335,261522.25028263062
2336,328503.43933254614
2337,204094.70635659975
2338,264841.1815105588
2339,229136.05118375333
2340,378081.50069947075
2341,221689.93534335194
2342,229034.4075703218
2343,220013.56338463293
2344,236630.0287019127
2345,240303.38568412358
2346,207397.0709498904
2347,200513.49291415236
2348,230870.86225166844
2349,158156.8074308186
2350,276491.8038129362
2351,258557.7479241372
2352,239253.26161346442
2353,202217.3467314623
2354,120081.20202074657
2355,163458.3601759692
2356,152193.38970094966
2357,200088.27928861612
2358,196160.39311467583
2359,127484.80829015038
2360,119789.70789297091
2361,136336.85701133186
2362,259930.25733215632
2363,140281.20986451095
2364,143818.87606619007
2365,213852.42784650833
2366,189500.91258140048
2367,219973.15796064187
2368,204968.51780714738
2369,220590.7743822481
2370,170273.67432112523
2371,173366.81995937251
2372,175933.24016122922
2373,264149.48785498634
2374,285275.4928221778
2375,234860.2274753372
2376,269177.45112381934
2377,325150.9139611821
2378,137059.3646918968
2379,195769.39842689055
2380,141762.99746397132
2381,159435.56466847446
2382,173269.15370248427
2383,211644.6543094508
2384,233980.4360488885
2385,151809.37502684462
2386,141189.54989788448
2387,135701.8416895657
2388,102848.12959456023
2389,125610.92168703572
2390,140873.11418649473
2391,131812.51304940737
2392,113108.20250362753
2393,165161.70538340264
2394,147933.38006314464
2395,190087.0083122479
2396,151849.8159080416
2397,198654.2649347994
2398,123264.25799330292
2399,59092.76628643091
2400,59626.413710826135
2401,113335.58515566513
2402,135369.4154543755
2403,134514.99865261762
2404,148423.7954600782
2405,157975.01825704228
2406,136654.69026492647
2407,128240.9065677613
2408,135820.09593110037
2409,140143.2894301986
2410,169048.84644484575
2411,121499.23819417226
2412,153754.89013306075
2413,138964.51338619148
2414,131581.08555510946
2415,130612.4569960949
2416,122763.90269233965
2417,124811.643280276
2418,124123.53787683672
2419,132033.74160782874
2420,124296.75243462967
2421,142616.93179979056
2422,117989.47485013801
2423,126457.8674898257
2424,152511.99513884285
2425,164245.41294973425
2426,120694.13865475726
2427,138510.5202776633
2428,174125.80638027738
2429,116719.64048897995
2430,132647.55021282315
2431,110907.68929970214
2432,136235.87530865122
2433,143797.8919264114
2434,148380.31866825162
2435,153675.6283714313
2436,108381.98540544348
2437,107234.15543619094
2438,121975.36720099079
2439,110844.53589526236
2440,119381.68423425306
2441,102918.78437539109
2442,105759.53216147996
2443,114403.78499061713
2444,123592.92191326023
2445,91538.91904724586
2446,122287.9652781055
2447,194302.9381820954
2448,142458.38188345116
2449,110214.59077564918
2450,139518.65695142484
2451,123819.4006871316
2452,204241.17482288982
2453,98153.02713982637
2454,129099.99441363677
2455,110547.0774618889
2456,138754.19681224786
2457,107411.57677022413
2458,104371.72301992196
2459,111709.35159547806
2460,136639.42794369496
2461,117624.12167884331
2462,133293.18552229487
2463,113545.92899663637
2464,145089.77530679948
2465,130761.58229074412
2466,118735.0845859119
2467,160141.59401980232
2468,94583.18605579436
2469,87566.85858728348
2470,171471.10142320045
2471,193486.98181068792
2472,162753.38835773992
2473,117563.17294674866
2474,105421.3411143793
2475,229210.5048139593
2476,112515.075759083
2477,131567.0535534264
2478,156009.60656594072
2479,114307.63216342466
2480,135542.3688467253
2481,120949.30017961623
2482,134617.02202039948
2483,110760.0662319821
2484,120625.11195060716
2485,125134.32539082128
2486,151579.51043592746
2487,186476.1904930557
2488,160494.9980840878
2489,145965.69888936498
2490,153696.26964815878
2491,90979.7400952639
2492,181577.3323648021
2493,138619.6898445408
2494,164052.30982009138
2495,100233.82491670904
2496,208227.57598642923
2497,142842.51706374646
2498,118687.38305880055
2499,98113.8363011307
2500,126680.57339799561
2501,134575.13953913836
2502,145106.91623033135
2503,103225.80739336072
2504,183368.5470186604
2505,218650.0252487997
2506,262795.73440808564
2507,287575.3468419964
2508,259623.0681013739
2509,222257.94537200587
2510,221584.66340812808
2511,188114.49846617563
2512,220898.79149341534
2513,220874.61473091986
2514,222473.21459255918
2515,148020.05924350247
2516,159218.63946974787
2517,130072.59696054122
2518,145714.7358050112
2519,225578.4147769189
2520,211412.89876743985
2521,193421.87368076865
2522,216019.1386408335
2523,131318.16944020073
2524,140625.3691463376
2525,140621.671970678
2526,132475.89181173895
2527,107618.6085912997
2528,128195.25032253035
2529,132781.55248128015
2530,119015.42312961025
2531,232034.10484380837
2532,232649.7929709006
2533,200605.58514794425
2534,241616.96997292916
2535,294564.5609394384
2536,230853.64031224215
2537,218744.7009460597
2538,182813.5522771461
2539,188373.5657935854
2540,174020.81292186235
2541,181385.33919803638
2542,167046.7680417296
2543,129180.19648818474
2544,129542.46965539419
2545,138158.61371300594
2546,141546.68971930066
2547,136957.1050225177
2548,148078.5160474027
2549,165185.19457532524
2550,323186.8101800239
2551,142545.53326778574
2552,122198.40792373782
2553,83356.27822753359
2554,105329.90828662724
2555,101834.75756017542
2556,105459.57703306564
2557,114387.68932864397
2558,148281.8105960806
2559,136614.27133746594
2560,123873.07034962064
2561,149904.01999301376
2562,136067.2185747438
2563,143650.75297461648
2564,165344.29158433943
2565,125163.38912013842
2566,143057.80417015153
2567,133124.41158461917
2568,177523.66971017225
2569,187845.3675131761
2570,116200.0187108114
2571,164788.63800759678
2572,182518.07647776196
2573,245865.88935928667
2574,270651.12722556276
2575,120057.09343235542
2576,135342.9553175907
2577,146992.24437443525
2578,97625.95856929565
2579,79078.41970211471
2580,138680.62344386324
2581,132634.80165862577
2582,111402.32765547966
2583,278196.37858769565
2584,162853.76441118642
2585,176672.71826924323
2586,202956.15979757224
2587,205703.99588190607
2588,150606.41732267977
2589,140163.772082681
2590,225939.4698184919
2591,197851.91165399196
2592,230564.74324084274
2593,260198.17686821742
2594,172845.48781574098
2595,199946.10660466872
2596,329375.3258097067
2597,174517.87658194712
2598,268013.76966687536
2599,313376.29886086454
2600,132055.39383981194
2601,130216.27004349984
2602,87512.79735288724
2603,92261.21006707997
2604,86318.75463711408
2605,85289.47898682687
2606,142818.34099896558
2607,176772.60424972756
2608,202292.76675335423
2609,167839.1870890756
2610,108385.75627110225
2611,139747.67437029604
2612,153910.71181897286
2613,125920.71902327528
2614,124812.17761195815
2615,143782.70286435823
2616,139030.37229934277
2617,169491.80131347736
2618,170402.69040347135
2619,225415.59238861076
2620,183257.45306656428
2621,182321.1801955349
2622,187615.85540742957
2623,257636.0508764036
2624,271004.68807088607
2625,306578.6755724579
2626,165427.03862323656
2627,182511.87683146837
2628,387715.94535829837
2629,418039.7276705041
2630,333226.08034125104
2631,429112.6217714569
2632,363534.33741157927
2633,307484.87076957553
2634,366424.1731337865
2635,148511.09866792243
2636,202010.37984128844
2637,161609.3113060102
2638,259503.62748983275
2639,174253.84339550053
2640,153660.84369711392
2641,105688.04664469301
2642,187178.13809160847
2643,108400.5867256102
2644,130855.0393828749
2645,99406.38880512216
2646,94414.2674554755
2647,95255.33081884684
2648,138234.49500512728
2649,141756.76082373576
2650,152840.90987087926
2651,156775.88535991518
2652,417765.7388382302
2653,249968.88988810935
2654,253929.2062665528
2655,354776.35927430284
2656,297683.36643518717
2657,328883.34958592773
2658,278361.7973088621
2659,292980.4596040673
2660,315530.9619164134
2661,331355.7668583152
2662,334004.03240540647
2663,265348.463961126
2664,286052.3811106817
2665,321012.21843308443
2666,284900.1633878222
2667,169505.60317634576
2668,180511.41846553216
2669,175200.77702043776
2670,284761.76969537605
2671,180616.92279358025
2672,182539.74482522675
2673,204092.26442225292
2674,199454.7574757885
2675,171941.33203544383
2676,189324.17215828373
2677,189995.3071541241
2678,255428.0974020321
2679,280659.86952414
2680,266551.1545991142
2681,404041.6488821089
2682,324401.6175693513
2683,482640.27385522414
2684,312118.0572149018
2685,333623.4953588815
2686,266653.13804408815
2687,327730.36060500983
2688,227669.55091817043
2689,201989.87895961388
2690,473189.8917990886
2691,184639.0442954006
2692,127019.30003110209
2693,193972.0491246241
2694,122319.58387106292
2695,194342.42509916672
2696,186639.67742821982
2697,189293.35335695266
2698,197952.32341403246
2699,178752.37804216615
2700,165540.42173293667
2701,153061.78992926018
2702,110116.16836960232
2703,131955.5259091978
2704,140972.43853560262
2705,128131.33890584645
2706,118156.75596069812
2707,124198.57051309354
2708,134130.3578378548
2709,103423.28579720484
2710,122037.06922818719
2711,288091.5731748267
2712,368790.64003537025
2713,179472.50008465274
2714,150134.1982481333
2715,171882.013204973
2716,163644.48834116408
2717,180867.3513656103
2718,232871.9773502905
2719,154626.92930508405
2720,175413.56209384586
2721,142135.14235796648
2722,159828.31303839872
2723,143175.53171872385
2724,131041.00621851864
2725,137943.0174817203
2726,144221.69027090052
2727,158082.03525569412
2728,167741.76758504406
2729,157019.91245293914
2730,145336.73829394457
2731,120039.14764884207
2732,115346.12105998851
2733,160706.96323753629
2734,134475.43179089302
